further_info_table,link,name,num_reviews,overall_rating,price,rank_in_group,rank_overall,sales_info,Frets,Scale,Colour_amber,Colour_black,Colour_black matt,Colour_black natural burst,Colour_black with graphics,"Colour_black, white",Colour_blonde,Colour_blue,Colour_bourbon burst,Colour_brown,Colour_burgundy,Colour_burst,Colour_cherry,Colour_cherry burst,Colour_cherry burst flame,Colour_cherry sunburst,Colour_cognac burst flame,Colour_ebony,Colour_gold,Colour_green,Colour_grey,Colour_honey,Colour_honeyburst,Colour_iced tea,Colour_ivory,Colour_jade,Colour_lemon burst,Colour_lemon flame,Colour_mandarin,Colour_matte green,Colour_miscellaneous,Colour_natural,Colour_natural koa,Colour_ocean flame,Colour_paradise flame,Colour_purple,Colour_red,Colour_silver,Colour_silver burst,Colour_smokehouse burst,Colour_sunburst,Colour_tobacco,Colour_tobacco sunburst,Colour_trans cherry burst,Colour_vintage burst,Colour_vintage sunburst,Colour_walnut,Colour_white,Colour_worn ebony,Colour_worn heritage cherry,Colour_worn metallic gold,Colour_worn purple,Colour_yellow,Colour_nan,Body_alder,Body_ash,Body_basswood,Body_chambered spanish cedar,Body_mahogany,Body_nato,Body_okoume,Body_poplar,Body_sapele,Body_silverleaf maple,Body_solid wood,Body_spruce,Body_nan,Top_basswood,Top_buckeye,Top_burl poplar,Top_carved maple,Top_carved swamp ash,Top_hardwood,Top_koa,Top_mahogany,Top_maple,"Top_maple, flamed","Top_maple, quilt",Top_masonite,Top_none,Top_poplar,Top_poplar burl,Top_spruce,Top_swamp ash,Top_nan,Neck_mahogany,"Neck_mahogany, maple",Neck_maple,"Neck_maple, walnut","Neck_maple, walnut, maple",Neck_nato,Neck_nyatoh,Neck_okume,Neck_rosewood,Neck_sapele,Neck_silver leaf maple,Neck_nan,Fretboard_amaranth,Fretboard_blackwood,Fretboard_ebony,Fretboard_engineered hard  wood,Fretboard_indian laurel,Fretboard_jatoba,Fretboard_laurel,Fretboard_maple,Fretboard_ovangkol,Fretboard_pao ferro,Fretboard_pine wood,Fretboard_purple heart,Fretboard_resonator wood,Fretboard_richlite,Fretboard_roseacer,Fretboard_rosewood,Fretboard_tigerstripe ebony,Fretboard_walnut,Fretboard_nan,Pickups_h,"Pickups_h, p90",Pickups_hh,"Pickups_hh, piezo",Pickups_hhh,Pickups_hs,Pickups_hsh,Pickups_p90,"Pickups_p90, p90","Pickups_s, p90",Pickups_ss,Pickups_nan,Tremolo_bigsby-style,Tremolo_floyd rose,Tremolo_fr-style,Tremolo_music man,Tremolo_none,Tremolo_prs-style,Tremolo_standard,Tremolo_vintage,Tremolo_nan,Incl. Case_no,Incl. Case_yes,Incl. Case_nan
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_60_tsb_60th_anniv_515999.htm,gibson les paul 60 tsb 60th anniv.,0.0,0,5999,456,90550,"{'item number': '515999', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'honey', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/esp_e_ii_eclipse_ft_fm_sd_vhb.htm,esp e-ii eclipse ft fm sd vhb,0.0,0,2444,452,90232,"{'item number': '515441', 'sales unit': '1 piece'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_60_dcs_60th_anniv_515993.htm,gibson les paul 60 dcs 60th anniv.,0.0,0,5999,464,90921,"{'item number': '515993', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_60_dcs_60th_anniv_515995.htm,gibson les paul 60 dcs 60th anniv.,0.0,0,5999,451,90046,"{'item number': '515995', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_tsb_vos_ltd_515950.htm,gibson les paul 59 tsb vos ltd,0.0,0,5999,487,92006,"{'item number': '515950', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'silver', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '625 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gretsch_g6229_pe_slv_jet_bt.htm,gretsch g6229-pe-slv jet bt,0.0,0,2111,486,91979,"{'item number': '455409', 'sales unit': '1 piece', 'available since': 'april 2019'}",22.0,625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_cc1_vos_ltd_515980.htm,gibson les paul 59 cc#1 vos ltd,0.0,0,6499,485,91778,"{'item number': '515980', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'blue', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '624 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/prs_mccarty_sc594_fw.htm,prs mccarty sc594 fw,0.0,0,4299,484,91711,"{'item number': '495781', 'sales unit': '1 piece', 'available since': 'june 2020'}",22.0,624.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'model': 'kenai', 'colour': 'sunburst', 'shape': 'single cut', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickup system': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/knaggs_ssc_steve_stevens_t1_ssf.htm,knaggs ssc steve stevens t1 ssf,0.0,0,5999,452,91586,"{'item number': '488398', 'sales unit': '1 piece', 'available since': 'april 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"{'artist': 'slash', 'colour': 'sunburst', 'style': 'single cut', 'body': 'mahogany', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '648 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. bag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_slash_standard_aa_lh.htm,gibson les paul slash standard aa lh,1.0,1,2880,318,91584,"{'item number': '497153', 'sales unit': '1 piece', 'available since': 'november 2020'}",22.0,648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'gold', 'body': 'basswood', 'top': 'basswood', 'neck': 'maple', 'fretboard': 'blackwood', 'frets': '22', 'scale': '628 mm', 'pickups': 'p90, p90', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/harley_benton_sc_450_p90_gt_classic_s_bundle_set.htm,harley benton sc-450 p90 gt classic s bundle,0.0,0,319,480,91537,"{'item number': '371455', 'sales unit': '1 piece', 'available since': 'september 2015'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_kb_vos_ltd_515974.htm,gibson les paul 59 kb vos ltd,0.0,0,5999,481,91547,"{'item number': '515974', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'red', 'body': 'basswood', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'richlite', 'frets': '22', 'scale': '648 mm', 'pickups': 'hh', 'tremolo': 'vintage', 'incl. case': 'no', 'incl. gigbag': 'yes'}",https://www.thomann.de/ie/godin_ds_1_daryl_stuermer_signature.htm,godin ds-1 daryl stuermer signature,0.0,0,1748,479,91438,"{'item number': '472146', 'sales unit': '1 piece', 'available since': 'november 2019'}",22.0,648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"{'colour': 'silver', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'amaranth', 'frets': '22', 'scale': '628 mm', 'pickups': 'p90', 'tremolo': 'none', 'incl. case': 'no', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/harley_benton_sc_junior_ltd_ssp_b_stock.htm,harley benton sc-junior ltd ssp b-stock,0.0,0,185,334,53010,"{'item number': '493540', 'sales unit': '1 piece', 'available since': 'february 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/heritage_guitar_artisan_aged_h_150_dlb.htm,heritage guitar artisan aged h-150 dlb,0.0,0,3085,478,91379,"{'item number': '489590', 'sales unit': '1 piece', 'available since': 'september 2020'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'blue', 'body': 'mahogany', 'top': 'none', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'p90', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/knaggs_kenai_j_d1_sonic_blue.htm,knaggs kenai j d1 sonic blue,0.0,0,2699,510,94191,"{'item number': '488417', 'sales unit': '1 piece', 'available since': 'april 2020'}",22.0,628.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '635 mm', 'pickups': 'hh', 'tremolo': 'prs-style', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/prs_mark_tremonti_ms.htm,prs mark tremonti ms,0.0,0,3999,509,94157,"{'item number': '497231', 'sales unit': '1 piece', 'available since': 'july 2020'}",22.0,635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_tsb_vos_ltd_515951.htm,gibson les paul 59 tsb vos ltd,0.0,0,5999,508,93558,"{'item number': '515951', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_glf_vos_ltd_515962.htm,gibson les paul 59 glf vos ltd,0.0,0,5999,507,93557,"{'item number': '515962', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'p90, p90', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/maybach_lester_midnight_sunset_p90aged.htm,maybach lester midnight sunset p90aged,0.0,0,2055,506,93505,"{'item number': '484773', 'sales unit': '1 piece', 'available since': 'january 2020'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_glf_vos_ltd_515963.htm,gibson les paul 59 glf vos ltd,0.0,0,5999,504,93334,"{'item number': '515963', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'ebony', 'frets': '22', 'scale': '629 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/prestige_guitars_heritage_hollow_fm_sb_aa.htm,prestige guitars heritage hollow fm sb aa,0.0,0,1299,505,93469,"{'item number': '437275', 'sales unit': '1 piece', 'available since': 'may 2018'}",22.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_glf_vos_ltd.htm,gibson les paul 59 glf vos ltd,0.0,0,5999,503,93124,"{'item number': '515961', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"{'colour': 'sunburst', 'body': 'mahogany', 'top': 'maple', 'neck': 'mahogany', 'fretboard': 'rosewood', 'frets': '22', 'scale': '628 mm', 'pickups': 'hh', 'tremolo': 'none', 'incl. case': 'yes', 'incl. gigbag': 'no'}",https://www.thomann.de/ie/gibson_les_paul_59_glf_vos_ltd_515965.htm,gibson les paul 59 glf vos ltd,0.0,0,5999,502,93123,"{'item number': '515965', 'sales unit': '1 piece'}",22.0,628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
